"","workerid","rt","trial_type","stim_type","trial_num","stim_determiner","trialNum","stim_color","stim_prevalence","stim_part","response","stim_category"
"950",31,1364,"truth_conditions","bare",NA,"most",19,"yellow",50,"legs","False","ludinos"
"951",31,1962,"truth_conditions","bare",NA,"generic",20,"pink",50,"ears","False","elleps"
"952",31,4188,"truth_conditions","bare",NA,"most",21,"silver",90,"fur","True","morseths"
"953",31,2859,"truth_conditions","bare",NA,"generic",22,"yellow",30,"fur","False","ollers"
"954",31,3179,"truth_conditions","bare",NA,"most",23,"blue",70,"ears","True","cheebas"
"955",31,2167,"truth_conditions","bare",NA,"some",24,"yellow",30,"scales","True","dorbs"
"956",31,2842,"truth_conditions","bare",NA,"generic",25,"blue",10,"scales","False","reesles"
"957",31,2081,"truth_conditions","bare",NA,"generic",26,"orange",70,"shells","False","luzaks"
"958",31,1758,"truth_conditions","bare",NA,"generic",27,"green",70,"teeth","False","zoovs"
"959",31,1810,"truth_conditions","bare",NA,"some",28,"pink",10,"legs","True","feps"
"960",31,2044,"truth_conditions","bare",NA,"generic",29,"gold",90,"feathers","False","plovs"
"961",32,9130,"truth_conditions","bare",NA,"most",0,"copper",70,"stripes","True","mooks"
"962",32,9379,"truth_conditions","bare",NA,"generic",1,"purple",50,"feathers","True","lorches"
"963",32,7765,"truth_conditions","bare",NA,"some",2,"yellow",50,"scales","True","dorbs"
"964",32,7834,"truth_conditions","bare",NA,"some",3,"purple",70,"shells","True","javs"
"965",32,8308,"truth_conditions","bare",NA,"most",4,"red",70,"spots","True","sapers"
"966",32,13026,"truth_conditions","bare",NA,"generic",5,"copper",30,"spots","True","glippets"
"967",32,13425,"truth_conditions","bare",NA,"most",6,"yellow",90,"fur","True","ollers"
"968",32,4646,"truth_conditions","bare",NA,"some",7,"green",10,"tails","True","trufts"
"969",32,7251,"truth_conditions","bare",NA,"generic",8,"orange",70,"tails","True","zorbs"
"970",32,6115,"truth_conditions","bare",NA,"some",9,"silver",30,"stripes","True","frams"
"971",32,4471,"truth_conditions","bare",NA,"some",10,"orange",70,"ears","True","kazzes"
"972",32,5469,"truth_conditions","bare",NA,"generic",11,"pink",10,"teeth","True","krivels"
"973",32,5669,"truth_conditions","bare",NA,"some",12,"red",90,"feathers","True","noobs"
"974",32,4843,"truth_conditions","bare",NA,"generic",13,"silver",30,"fur","True","morseths"
"975",32,5584,"truth_conditions","bare",NA,"most",14,"pink",30,"ears","False","elleps"
"976",32,4430,"truth_conditions","bare",NA,"most",15,"purple",90,"tails","True","taifels"
"977",32,5001,"truth_conditions","bare",NA,"most",16,"silver",30,"legs","False","ackles"
"978",32,3495,"truth_conditions","bare",NA,"generic",17,"red",90,"scales","True","blins"
"979",32,6357,"truth_conditions","bare",NA,"some",18,"gold",30,"spots","True","stups"
"980",32,3485,"truth_conditions","bare",NA,"some",19,"blue",10,"teeth","True","thups"
"981",32,5140,"truth_conditions","bare",NA,"some",20,"pink",90,"legs","True","feps"
"982",32,4710,"truth_conditions","bare",NA,"some",21,"copper",50,"fur","True","kweps"
"983",32,4403,"truth_conditions","bare",NA,"most",22,"gold",10,"feathers","False","plovs"
"984",32,3513,"truth_conditions","bare",NA,"most",23,"blue",10,"scales","False","reesles"
"985",32,6807,"truth_conditions","bare",NA,"most",24,"orange",50,"shells","False","luzaks"
"986",32,5090,"truth_conditions","bare",NA,"generic",25,"yellow",70,"legs","True","ludinos"
"987",32,3736,"truth_conditions","bare",NA,"most",26,"green",50,"teeth","False","zoovs"
"988",32,3778,"truth_conditions","bare",NA,"generic",27,"green",10,"shells","True","moxes"
"989",32,3718,"truth_conditions","bare",NA,"generic",28,"gold",50,"stripes","True","daiths"
"990",32,3864,"truth_conditions","bare",NA,"generic",29,"blue",90,"ears","True","cheebas"
"991",33,11079,"implied_prevalence","bare",0,"generic",NA,"copper",NA,"spots","100","glippets"
"992",33,5432,"implied_prevalence","bare",1,"some",NA,"green",NA,"teeth","40","zoovs"
"993",33,4504,"implied_prevalence","bare",2,"some",NA,"silver",NA,"legs","40","ackles"
"994",33,6015,"implied_prevalence","bare",3,"most",NA,"green",NA,"tails","80","trufts"
"995",33,5567,"implied_prevalence","bare",4,"generic",NA,"silver",NA,"fur","100","morseths"
"996",33,3544,"implied_prevalence","bare",5,"generic",NA,"red",NA,"scales","100","blins"
"997",33,3248,"implied_prevalence","bare",6,"most",NA,"yellow",NA,"scales","80","dorbs"
"998",33,3624,"implied_prevalence","bare",7,"generic",NA,"yellow",NA,"legs","100","ludinos"
"999",33,3784,"implied_prevalence","bare",8,"generic",NA,"gold",NA,"stripes","100","daiths"
"1000",33,4391,"implied_prevalence","bare",9,"some",NA,"blue",NA,"scales","50","reesles"
"1001",33,2687,"implied_prevalence","bare",10,"some",NA,"orange",NA,"shells","40","luzaks"
"1002",33,4352,"implied_prevalence","bare",11,"most",NA,"orange",NA,"ears","80","kazzes"
"1003",33,4343,"implied_prevalence","bare",12,"generic",NA,"pink",NA,"teeth","100","krivels"
"1004",33,2792,"implied_prevalence","bare",13,"some",NA,"red",NA,"spots","40","sapers"
"1005",33,5382,"implied_prevalence","bare",14,"generic",NA,"blue",NA,"ears","100","cheebas"
"1006",33,11375,"implied_prevalence","bare",15,"some",NA,"gold",NA,"feathers","40","plovs"
"1007",33,4439,"implied_prevalence","bare",16,"most",NA,"silver",NA,"stripes","75","frams"
"1008",33,4071,"implied_prevalence","bare",17,"most",NA,"purple",NA,"shells","80","javs"
"1009",33,3960,"implied_prevalence","bare",18,"generic",NA,"green",NA,"shells","100","moxes"
"1010",33,4905,"implied_prevalence","bare",19,"some",NA,"purple",NA,"tails","35","taifels"
"1011",33,4063,"implied_prevalence","bare",20,"some",NA,"pink",NA,"ears","40","elleps"
"1012",33,5400,"implied_prevalence","bare",21,"some",NA,"yellow",NA,"fur","40","ollers"
"1013",33,3047,"implied_prevalence","bare",22,"most",NA,"gold",NA,"spots","80","stups"
"1014",33,3423,"implied_prevalence","bare",23,"most",NA,"blue",NA,"teeth","80","thups"
"1015",33,4911,"implied_prevalence","bare",24,"most",NA,"copper",NA,"fur","86","kweps"
"1016",33,3391,"implied_prevalence","bare",25,"generic",NA,"purple",NA,"feathers","100","lorches"
"1017",33,4159,"implied_prevalence","bare",26,"most",NA,"pink",NA,"legs","90","feps"
"1018",33,3959,"implied_prevalence","bare",27,"most",NA,"red",NA,"feathers","80","noobs"
"1019",33,4999,"implied_prevalence","bare",28,"some",NA,"copper",NA,"stripes","40","mooks"
"1020",33,5727,"implied_prevalence","bare",29,"generic",NA,"orange",NA,"tails","100","zorbs"
"1021",34,10806,"implied_prevalence","bare",0,"some",NA,"green",NA,"shells","20","moxes"
"1022",34,5792,"implied_prevalence","bare",1,"most",NA,"red",NA,"spots","66","sapers"
"1023",34,5591,"implied_prevalence","bare",2,"some",NA,"yellow",NA,"legs","20","ludinos"
"1024",34,5576,"implied_prevalence","bare",3,"some",NA,"purple",NA,"feathers","20","lorches"
"1025",34,4816,"implied_prevalence","bare",4,"most",NA,"green",NA,"teeth","66","zoovs"
"1026",34,3384,"implied_prevalence","bare",5,"most",NA,"orange",NA,"shells","66","luzaks"
"1027",34,3767,"implied_prevalence","bare",6,"most",NA,"copper",NA,"stripes","66","mooks"
"1028",34,8696,"implied_prevalence","bare",7,"generic",NA,"orange",NA,"ears","100","kazzes"
"1029",34,4216,"implied_prevalence","bare",8,"most",NA,"pink",NA,"ears","66","elleps"
"1030",34,4527,"implied_prevalence","bare",9,"generic",NA,"purple",NA,"shells","100","javs"
"1031",34,4703,"implied_prevalence","bare",10,"generic",NA,"blue",NA,"teeth","100","thups"
"1032",34,4080,"implied_prevalence","bare",11,"generic",NA,"silver",NA,"stripes","100","frams"
"1033",34,5296,"implied_prevalence","bare",12,"some",NA,"silver",NA,"fur","20","morseths"
"1034",34,3880,"implied_prevalence","bare",13,"most",NA,"yellow",NA,"fur","66","ollers"
"1035",34,4199,"implied_prevalence","bare",14,"some",NA,"red",NA,"scales","20","blins"
"1036",34,4616,"implied_prevalence","bare",15,"generic",NA,"pink",NA,"legs","100","feps"
"1037",34,5272,"implied_prevalence","bare",16,"generic",NA,"green",NA,"tails","100","trufts"
"1038",34,4313,"implied_prevalence","bare",17,"some",NA,"pink",NA,"teeth","20","krivels"
"1039",34,4270,"implied_prevalence","bare",18,"some",NA,"orange",NA,"tails","20","zorbs"
"1040",34,3531,"implied_prevalence","bare",19,"most",NA,"silver",NA,"legs","66","ackles"
"1041",34,5072,"implied_prevalence","bare",20,"generic",NA,"yellow",NA,"scales","100","dorbs"
"1042",34,4277,"implied_prevalence","bare",21,"most",NA,"purple",NA,"tails","66","taifels"
"1043",34,4004,"implied_prevalence","bare",22,"most",NA,"blue",NA,"scales","66","reesles"
"1044",34,4855,"implied_prevalence","bare",23,"some",NA,"gold",NA,"stripes","20","daiths"
"1045",34,3925,"implied_prevalence","bare",24,"most",NA,"gold",NA,"feathers","66","plovs"
"1046",34,3739,"implied_prevalence","bare",25,"generic",NA,"red",NA,"feathers","100","noobs"
"1047",34,5689,"implied_prevalence","bare",26,"generic",NA,"gold",NA,"spots","100","stups"
"1048",34,4060,"implied_prevalence","bare",27,"some",NA,"blue",NA,"ears","20","cheebas"
"1049",34,3973,"implied_prevalence","bare",28,"generic",NA,"copper",NA,"fur","100","kweps"
"1050",34,5545,"implied_prevalence","bare",29,"some",NA,"copper",NA,"spots","20","glippets"
"1051",35,5283,"truth_conditions","bare",NA,"generic",0,"copper",10,"fur","True","kweps"
"1052",35,2914,"truth_conditions","bare",NA,"generic",1,"orange",70,"ears","True","kazzes"
"1053",35,2998,"truth_conditions","bare",NA,"generic",2,"blue",90,"teeth","True","thups"
"1054",35,2487,"truth_conditions","bare",NA,"most",3,"blue",50,"scales","True","reesles"
"1055",35,2847,"truth_conditions","bare",NA,"generic",4,"pink",50,"legs","True","feps"
"1056",35,2016,"truth_conditions","bare",NA,"generic",5,"purple",90,"shells","True","javs"
"1057",35,4144,"truth_conditions","bare",NA,"most",6,"gold",30,"feathers","False","plovs"
"1058",35,2231,"truth_conditions","bare",NA,"some",7,"yellow",10,"legs","True","ludinos"
"1059",35,1951,"truth_conditions","bare",NA,"some",8,"purple",70,"feathers","True","lorches"
"1060",35,2431,"truth_conditions","bare",NA,"some",9,"silver",90,"fur","True","morseths"
"1061",35,1784,"truth_conditions","bare",NA,"most",10,"copper",90,"stripes","True","mooks"
"1062",35,1630,"truth_conditions","bare",NA,"most",11,"red",70,"spots","True","sapers"
"1063",35,2792,"truth_conditions","bare",NA,"most",12,"pink",10,"ears","False","elleps"
"1064",35,1456,"truth_conditions","bare",NA,"most",13,"yellow",90,"fur","True","ollers"
"1065",35,1824,"truth_conditions","bare",NA,"generic",14,"green",70,"tails","True","trufts"
"1066",35,984,"truth_conditions","bare",NA,"generic",15,"silver",30,"stripes","True","frams"
"1067",35,847,"truth_conditions","bare",NA,"generic",16,"red",30,"feathers","True","noobs"
"1068",35,1856,"truth_conditions","bare",NA,"generic",17,"yellow",50,"scales","True","dorbs"
"1069",35,1576,"truth_conditions","bare",NA,"some",18,"pink",50,"teeth","True","krivels"
"1070",35,2519,"truth_conditions","bare",NA,"most",19,"purple",10,"tails","False","taifels"
"1071",35,2632,"truth_conditions","bare",NA,"generic",20,"gold",10,"spots","True","stups"
"1072",35,1671,"truth_conditions","bare",NA,"some",21,"red",90,"scales","True","blins"
"1073",35,1040,"truth_conditions","bare",NA,"most",22,"silver",70,"legs","True","ackles"
"1074",35,688,"truth_conditions","bare",NA,"some",23,"orange",50,"tails","True","zorbs"
"1075",35,760,"truth_conditions","bare",NA,"some",24,"gold",30,"stripes","True","daiths"
"1076",35,651,"truth_conditions","bare",NA,"some",25,"green",30,"shells","True","moxes"
"1077",35,693,"truth_conditions","bare",NA,"some",26,"blue",10,"ears","True","cheebas"
"1078",35,782,"truth_conditions","bare",NA,"most",27,"green",50,"teeth","True","zoovs"
"1079",35,783,"truth_conditions","bare",NA,"some",28,"copper",70,"spots","True","glippets"
"1080",35,672,"truth_conditions","bare",NA,"most",29,"orange",30,"shells","True","luzaks"
"1081",36,8293,"implied_prevalence","bare",0,"generic",NA,"green",NA,"tails","90","trufts"
"1082",36,3896,"implied_prevalence","bare",1,"some",NA,"silver",NA,"legs","30","ackles"
"1083",36,3239,"implied_prevalence","bare",2,"some",NA,"copper",NA,"stripes","40","mooks"
"1084",36,4304,"implied_prevalence","bare",3,"most",NA,"green",NA,"shells","85","moxes"
"1085",36,2519,"implied_prevalence","bare",4,"most",NA,"silver",NA,"fur","75","morseths"
"1086",36,2880,"implied_prevalence","bare",5,"generic",NA,"pink",NA,"legs","90","feps"
"1087",36,3478,"implied_prevalence","bare",6,"generic",NA,"blue",NA,"teeth","90","thups"
"1088",36,2951,"implied_prevalence","bare",7,"generic",NA,"yellow",NA,"scales","90","dorbs"
"1089",36,2536,"implied_prevalence","bare",8,"generic",NA,"copper",NA,"fur","90","kweps"
"1090",36,3447,"implied_prevalence","bare",9,"most",NA,"yellow",NA,"legs","75","ludinos"
"1091",36,3623,"implied_prevalence","bare",10,"some",NA,"red",NA,"spots","40","sapers"
"1092",36,2655,"implied_prevalence","bare",11,"generic",NA,"silver",NA,"stripes","90","frams"
"1093",36,3887,"implied_prevalence","bare",12,"some",NA,"purple",NA,"tails","80","taifels"
"1094",36,5064,"implied_prevalence","bare",13,"most",NA,"copper",NA,"spots","90","glippets"
"1095",36,4120,"implied_prevalence","bare",14,"some",NA,"orange",NA,"shells","30","luzaks"
"1096",36,3200,"implied_prevalence","bare",15,"generic",NA,"purple",NA,"shells","95","javs"
"1097",36,3232,"implied_prevalence","bare",16,"some",NA,"gold",NA,"feathers","30","plovs"
"1098",36,4055,"implied_prevalence","bare",17,"generic",NA,"gold",NA,"spots","90","stups"
"1099",36,4895,"implied_prevalence","bare",18,"some",NA,"blue",NA,"scales","30","reesles"
"1100",36,2599,"implied_prevalence","bare",19,"most",NA,"purple",NA,"feathers","90","lorches"
"1101",36,3448,"implied_prevalence","bare",20,"generic",NA,"red",NA,"feathers","90","noobs"
"1102",36,7288,"implied_prevalence","bare",21,"most",NA,"orange",NA,"tails","75","zorbs"
"1103",36,4408,"implied_prevalence","bare",22,"some",NA,"green",NA,"teeth","20","zoovs"
"1104",36,3703,"implied_prevalence","bare",23,"some",NA,"yellow",NA,"fur","40","ollers"
"1105",36,3831,"implied_prevalence","bare",24,"most",NA,"gold",NA,"stripes","80","daiths"
"1106",36,6432,"implied_prevalence","bare",25,"generic",NA,"orange",NA,"ears","90","kazzes"
"1107",36,4263,"implied_prevalence","bare",26,"most",NA,"blue",NA,"ears","70","cheebas"
"1108",36,5416,"implied_prevalence","bare",27,"some",NA,"pink",NA,"ears","45","elleps"
"1109",36,5848,"implied_prevalence","bare",28,"most",NA,"red",NA,"scales","90","blins"
"1110",36,6136,"implied_prevalence","bare",29,"most",NA,"pink",NA,"teeth","80","krivels"
"1111",37,6524,"implied_prevalence","bare",0,"generic",NA,"green",NA,"shells","100","moxes"
"1112",37,6518,"implied_prevalence","bare",1,"most",NA,"blue",NA,"teeth","80","thups"
"1113",37,5426,"implied_prevalence","bare",2,"generic",NA,"blue",NA,"ears","100","cheebas"
"1114",37,6412,"implied_prevalence","bare",3,"generic",NA,"pink",NA,"teeth","100","krivels"
"1115",37,5346,"implied_prevalence","bare",4,"some",NA,"blue",NA,"scales","40","reesles"
"1116",37,6200,"implied_prevalence","bare",5,"generic",NA,"gold",NA,"stripes","100","daiths"
"1117",37,8214,"implied_prevalence","bare",6,"some",NA,"purple",NA,"tails","30","taifels"
"1118",37,10985,"implied_prevalence","bare",7,"most",NA,"purple",NA,"shells","80","javs"
"1119",37,4519,"implied_prevalence","bare",8,"most",NA,"copper",NA,"fur","80","kweps"
"1120",37,3624,"implied_prevalence","bare",9,"most",NA,"red",NA,"feathers","80","noobs"
"1121",37,6785,"implied_prevalence","bare",10,"some",NA,"green",NA,"teeth","35","zoovs"
"1122",37,3968,"implied_prevalence","bare",11,"generic",NA,"orange",NA,"tails","100","zorbs"
"1123",37,4318,"implied_prevalence","bare",12,"some",NA,"copper",NA,"stripes","35","mooks"
"1124",37,5477,"implied_prevalence","bare",13,"generic",NA,"purple",NA,"feathers","100","lorches"
"1125",37,5154,"implied_prevalence","bare",14,"some",NA,"red",NA,"spots","35","sapers"
"1126",37,4309,"implied_prevalence","bare",15,"generic",NA,"yellow",NA,"legs","100","ludinos"
"1127",37,11254,"implied_prevalence","bare",16,"most",NA,"yellow",NA,"scales","80","dorbs"
"1128",37,9920,"implied_prevalence","bare",17,"some",NA,"gold",NA,"feathers","35","plovs"
"1129",37,4922,"implied_prevalence","bare",18,"generic",NA,"red",NA,"scales","100","blins"
"1130",37,4529,"implied_prevalence","bare",19,"some",NA,"pink",NA,"ears","35","elleps"
"1131",37,5633,"implied_prevalence","bare",20,"generic",NA,"silver",NA,"fur","100","morseths"
"1132",37,5668,"implied_prevalence","bare",21,"some",NA,"orange",NA,"shells","35","luzaks"
"1133",37,4264,"implied_prevalence","bare",22,"some",NA,"yellow",NA,"fur","35","ollers"
"1134",37,9348,"implied_prevalence","bare",23,"most",NA,"green",NA,"tails","80","trufts"
"1135",37,5059,"implied_prevalence","bare",24,"most",NA,"gold",NA,"spots","80","stups"
"1136",37,3647,"implied_prevalence","bare",25,"most",NA,"pink",NA,"legs","80","feps"
"1137",37,4451,"implied_prevalence","bare",26,"generic",NA,"copper",NA,"spots","100","glippets"
"1138",37,18643,"implied_prevalence","bare",27,"some",NA,"silver",NA,"legs","40","ackles"
"1139",37,4036,"implied_prevalence","bare",28,"most",NA,"orange",NA,"ears","80","kazzes"
"1140",37,4325,"implied_prevalence","bare",29,"most",NA,"silver",NA,"stripes","75","frams"
"1141",38,7723,"implied_prevalence","bare",0,"generic",NA,"purple",NA,"shells","99","javs"
"1142",38,6351,"implied_prevalence","bare",1,"some",NA,"green",NA,"shells","30","moxes"
"1143",38,4007,"implied_prevalence","bare",2,"some",NA,"silver",NA,"fur","25","morseths"
"1144",38,5626,"implied_prevalence","bare",3,"some",NA,"yellow",NA,"legs","25","ludinos"
"1145",38,4561,"implied_prevalence","bare",4,"most",NA,"pink",NA,"ears","75","elleps"
"1146",38,4909,"implied_prevalence","bare",5,"some",NA,"blue",NA,"ears","25","cheebas"
"1147",38,3767,"implied_prevalence","bare",6,"most",NA,"silver",NA,"legs","75","ackles"
"1148",38,3559,"implied_prevalence","bare",7,"generic",NA,"pink",NA,"legs","100","feps"
"1149",38,3043,"implied_prevalence","bare",8,"generic",NA,"blue",NA,"teeth","100","thups"
"1150",38,3296,"implied_prevalence","bare",9,"generic",NA,"yellow",NA,"scales","100","dorbs"
"1151",38,3235,"implied_prevalence","bare",10,"most",NA,"orange",NA,"shells","75","luzaks"
"1152",38,3512,"implied_prevalence","bare",11,"most",NA,"red",NA,"spots","75","sapers"
"1153",38,5138,"implied_prevalence","bare",12,"some",NA,"purple",NA,"feathers","25","lorches"
"1154",38,3330,"implied_prevalence","bare",13,"generic",NA,"red",NA,"feathers","100","noobs"
"1155",38,3276,"implied_prevalence","bare",14,"generic",NA,"green",NA,"tails","100","trufts"
"1156",38,4130,"implied_prevalence","bare",15,"some",NA,"red",NA,"scales","25","blins"
"1157",38,3453,"implied_prevalence","bare",16,"generic",NA,"copper",NA,"fur","100","kweps"
"1158",38,3317,"implied_prevalence","bare",17,"most",NA,"blue",NA,"scales","75","reesles"
"1159",38,3049,"implied_prevalence","bare",18,"most",NA,"gold",NA,"feathers","75","plovs"
"1160",38,4494,"implied_prevalence","bare",19,"some",NA,"gold",NA,"stripes","25","daiths"
"1161",38,3218,"implied_prevalence","bare",20,"most",NA,"purple",NA,"tails","75","taifels"
"1162",38,2898,"implied_prevalence","bare",21,"most",NA,"green",NA,"teeth","75","zoovs"
"1163",38,4393,"implied_prevalence","bare",22,"generic",NA,"gold",NA,"spots","100","stups"
"1164",38,4812,"implied_prevalence","bare",23,"most",NA,"copper",NA,"stripes","75","mooks"
"1165",38,7902,"implied_prevalence","bare",24,"some",NA,"pink",NA,"teeth","25","krivels"
"1166",38,3871,"implied_prevalence","bare",25,"some",NA,"orange",NA,"tails","25","zorbs"
"1167",38,3464,"implied_prevalence","bare",26,"generic",NA,"silver",NA,"stripes","100","frams"
"1168",38,3345,"implied_prevalence","bare",27,"some",NA,"copper",NA,"spots","25","glippets"
"1169",38,3518,"implied_prevalence","bare",28,"most",NA,"yellow",NA,"fur","100","ollers"
"1170",38,3841,"implied_prevalence","bare",29,"generic",NA,"orange",NA,"ears","100","kazzes"
"1171",39,9761,"truth_conditions","bare",NA,"some",0,"gold",30,"spots","True","stups"
"1172",39,8527,"truth_conditions","bare",NA,"most",1,"gold",10,"feathers","False","plovs"
"1173",39,10050,"truth_conditions","bare",NA,"some",2,"orange",50,"ears","True","kazzes"
"1174",39,6065,"truth_conditions","bare",NA,"some",3,"red",10,"feathers","True","noobs"
"1175",39,5295,"truth_conditions","bare",NA,"most",4,"green",10,"teeth","False","zoovs"
"1176",39,5184,"truth_conditions","bare",NA,"most",5,"orange",70,"shells","True","luzaks"
"1177",39,6312,"truth_conditions","bare",NA,"generic",6,"gold",90,"stripes","False","daiths"
"1178",39,11374,"truth_conditions","bare",NA,"generic",7,"pink",50,"teeth","False","krivels"
"1179",39,4978,"truth_conditions","bare",NA,"most",8,"copper",30,"stripes","False","mooks"
"1180",39,4576,"truth_conditions","bare",NA,"most",9,"silver",50,"legs","False","ackles"
"1181",39,3941,"truth_conditions","bare",NA,"generic",10,"green",70,"shells","False","moxes"
"1182",39,3963,"truth_conditions","bare",NA,"most",11,"blue",90,"scales","True","reesles"
"1183",39,4311,"truth_conditions","bare",NA,"most",12,"red",50,"spots","False","sapers"
"1184",39,5376,"truth_conditions","bare",NA,"generic",13,"yellow",50,"legs","False","ludinos"
"1185",39,5116,"truth_conditions","bare",NA,"some",14,"copper",70,"fur","True","kweps"
"1186",39,26572,"truth_conditions","bare",NA,"generic",15,"red",10,"scales","False","blins"
"1187",39,4696,"truth_conditions","bare",NA,"most",16,"yellow",70,"fur","True","ollers"
"1188",39,4039,"truth_conditions","bare",NA,"some",17,"purple",50,"shells","True","javs"
"1189",39,5566,"truth_conditions","bare",NA,"some",18,"pink",90,"legs","True","feps"
"1190",39,4660,"truth_conditions","bare",NA,"generic",19,"silver",30,"fur","False","morseths"
"1191",39,3791,"truth_conditions","bare",NA,"some",20,"silver",90,"stripes","True","frams"
"1192",39,3709,"truth_conditions","bare",NA,"generic",21,"orange",30,"tails","False","zorbs"
"1193",39,7953,"truth_conditions","bare",NA,"generic",22,"blue",10,"ears","False","cheebas"
"1194",39,5634,"truth_conditions","bare",NA,"generic",23,"copper",70,"spots","False","glippets"
"1195",39,3776,"truth_conditions","bare",NA,"some",24,"yellow",10,"scales","True","dorbs"
"1196",39,12790,"truth_conditions","bare",NA,"most",25,"purple",90,"tails","True","taifels"
"1197",39,4333,"truth_conditions","bare",NA,"most",26,"pink",30,"ears","False","elleps"
"1198",39,5626,"truth_conditions","bare",NA,"generic",27,"purple",90,"feathers","False","lorches"
"1199",39,153001,"truth_conditions","bare",NA,"some",28,"green",30,"tails","True","trufts"
"1200",39,6462,"truth_conditions","bare",NA,"some",29,"blue",70,"teeth","True","thups"
"1201",40,10602,"implied_prevalence","bare",0,"most",NA,"green",NA,"shells","75","moxes"
"1202",40,6815,"implied_prevalence","bare",1,"generic",NA,"green",NA,"teeth","100","zoovs"
"1203",40,10384,"implied_prevalence","bare",2,"some",NA,"green",NA,"tails","50","trufts"
"1204",40,6152,"implied_prevalence","bare",3,"some",NA,"blue",NA,"teeth","50","thups"
"1205",40,6293,"implied_prevalence","bare",4,"most",NA,"purple",NA,"feathers","75","lorches"
"1206",40,7971,"implied_prevalence","bare",5,"some",NA,"red",NA,"feathers","50","noobs"
"1207",40,5867,"implied_prevalence","bare",6,"some",NA,"yellow",NA,"scales","50","dorbs"
"1208",40,7885,"implied_prevalence","bare",7,"some",NA,"copper",NA,"fur","50","kweps"
"1209",40,5797,"implied_prevalence","bare",8,"generic",NA,"blue",NA,"scales","100","reesles"
"1210",40,6933,"implied_prevalence","bare",9,"most",NA,"gold",NA,"stripes","75","daiths"
"1211",40,6015,"implied_prevalence","bare",10,"some",NA,"silver",NA,"stripes","50","frams"
"1212",40,5270,"implied_prevalence","bare",11,"most",NA,"blue",NA,"ears","75","cheebas"
"1213",40,8217,"implied_prevalence","bare",12,"some",NA,"gold",NA,"spots","50","stups"
"1214",40,5082,"implied_prevalence","bare",13,"generic",NA,"yellow",NA,"fur","100","ollers"
"1215",40,5931,"implied_prevalence","bare",14,"generic",NA,"pink",NA,"ears","100","elleps"
"1216",40,5433,"implied_prevalence","bare",15,"some",NA,"orange",NA,"ears","50","kazzes"
"1217",40,5499,"implied_prevalence","bare",16,"most",NA,"copper",NA,"spots","75","glippets"
"1218",40,6734,"implied_prevalence","bare",17,"generic",NA,"gold",NA,"feathers","100","plovs"
"1219",40,6399,"implied_prevalence","bare",18,"generic",NA,"purple",NA,"tails","100","taifels"
"1220",40,5101,"implied_prevalence","bare",19,"generic",NA,"orange",NA,"shells","100","luzaks"
"1221",40,7268,"implied_prevalence","bare",20,"most",NA,"red",NA,"scales","75","blins"
"1222",40,5883,"implied_prevalence","bare",21,"generic",NA,"red",NA,"spots","100","sapers"
"1223",40,5053,"implied_prevalence","bare",22,"most",NA,"pink",NA,"teeth","75","krivels"
"1224",40,5461,"implied_prevalence","bare",23,"some",NA,"pink",NA,"legs","75","feps"
"1225",40,6833,"implied_prevalence","bare",24,"generic",NA,"copper",NA,"stripes","100","mooks"
"1226",40,6233,"implied_prevalence","bare",25,"most",NA,"orange",NA,"tails","75","zorbs"
"1227",40,6467,"implied_prevalence","bare",26,"some",NA,"purple",NA,"shells","50","javs"
"1228",40,5367,"implied_prevalence","bare",27,"most",NA,"silver",NA,"fur","75","morseths"
"1229",40,7533,"implied_prevalence","bare",28,"most",NA,"yellow",NA,"legs","75","ludinos"
"1230",40,5118,"implied_prevalence","bare",29,"generic",NA,"silver",NA,"legs","100","ackles"
"1231",41,13713,"implied_prevalence","bare",0,"most",NA,"purple",NA,"feathers","90","lorches"
"1232",41,5635,"implied_prevalence","bare",1,"generic",NA,"yellow",NA,"scales","100","dorbs"
"1233",41,4660,"implied_prevalence","bare",2,"most",NA,"blue",NA,"ears","90","cheebas"
"1234",41,4348,"implied_prevalence","bare",3,"most",NA,"yellow",NA,"legs","90","ludinos"
"1235",41,4184,"implied_prevalence","bare",4,"some",NA,"gold",NA,"feathers","50","plovs"
"1236",41,3616,"implied_prevalence","bare",5,"generic",NA,"gold",NA,"spots","100","stups"
"1237",41,3312,"implied_prevalence","bare",6,"most",NA,"gold",NA,"stripes","90","daiths"
"1238",41,3104,"implied_prevalence","bare",7,"generic",NA,"purple",NA,"shells","100","javs"
"1239",41,3120,"implied_prevalence","bare",8,"most",NA,"orange",NA,"tails","90","zorbs"
"1240",41,3484,"implied_prevalence","bare",9,"some",NA,"blue",NA,"scales","50","reesles"
"1241",41,3016,"implied_prevalence","bare",10,"generic",NA,"green",NA,"tails","100","trufts"
"1242",41,3232,"implied_prevalence","bare",11,"generic",NA,"orange",NA,"ears","100","kazzes"
"1243",41,4132,"implied_prevalence","bare",12,"some",NA,"orange",NA,"shells","50","luzaks"
"1244",41,5375,"implied_prevalence","bare",13,"most",NA,"pink",NA,"teeth","90","krivels"
"1245",41,4388,"implied_prevalence","bare",14,"most",NA,"red",NA,"scales","90","blins"
"1246",41,4884,"implied_prevalence","bare",15,"most",NA,"green",NA,"shells","90","moxes"
"1247",41,4160,"implied_prevalence","bare",16,"some",NA,"red",NA,"spots","50","sapers"
